,name,address.streetAddress,address.streetNumber,address.addressLocation,address.postalCode,geoposition.longitude,geoposition.latitude,Timestamp,Nombre de Cambio disponibles
27,Gutenberg,Square Gutenbergsquare,5,Bruxelles,1000,4.37750459,50.84765424,Wednesday 27 Oct 04 H,1.0
26,Gudule / Goedele,P Sainte-Gudule Goedelepl,19,Bruxelles,1000,4.36023878,50.84742188,Wednesday 27 Oct 04 H,1.0
24,Docks,Bld Lambermontlaan,1,Bruxelles,1000,4.37413043,50.88001674,Wednesday 27 Oct 04 H,1.0
98,Amnesty,Sq Amnesty Intl square,533,Jette,1090,4.32799879,50.86926676,Wednesday 27 Oct 04 H,1.0
97,Vieux Tilleul/Linde,Sq duTilleul Oude-lindesq,16,Ixelles,1050,4.392323,50.807842,Wednesday 27 Oct 04 H,2.0
100,Belgica,Pl Philippe Werrieplein,7-8,Jette,1090,4.33553338,50.86805313,Wednesday 27 Oct 04 H,4.0
172,Vander Elst,Pl Jean Vander Elstplein,2,Uccle,1180,4.33439344,50.8034023,Wednesday 27 Oct 04 H,2.0
171,Montjoie,Avenue Montjoielaan,229,Uccle,1180,4.3572382,50.8100711,Wednesday 27 Oct 04 H,1.0
170,Marlow,Sq Georges Marlowsquare,4 - 5,Uccle,1180,4.34077246,50.80169079,Wednesday 27 Oct 04 H,3.0
169,Houzeau,Avenue Houzeaulaan,25,Uccle,1180,4.3590651,50.8033014,Wednesday 27 Oct 04 H,1.0
168,Fort-Jaco,Vieille Rue du Moulin,364,Uccle,1180,4.37421425,50.78985698,Wednesday 27 Oct 04 H,1.0
167,Dieweg,Dieweg,123,Uccle,1180,4.3484316,50.7961937,Wednesday 27 Oct 04 H,3.0
166,De Fré,Av Observatoire Sterrenln,1-3,Uccle,1180,4.3715387,50.8049826,Wednesday 27 Oct 04 H,1.0
165,Danco,Place Emile Dancoplein,13,Uccle,1180,4.33740556,50.80029167,Wednesday 27 Oct 04 H,1.0
164,Coghen,Av 7Bonniers 7bunderslaan,14,Uccle,1180,4.33807075,50.81345323,Wednesday 27 Oct 04 H,1.0
163,Cavell,Rue Marie Depagestraat,27,Uccle,1180,4.3566854,50.8128004,Wednesday 27 Oct 04 H,2.0
162,Calevoet/Kalevoet,Rue Egide Van Ophemstraat,20,Uccle,1180,4.3318209,50.7918003,Wednesday 27 Oct 04 H,3.0
161,Bascule,Rue Vanderkinderestraat,566,Uccle,1180,4.3673372,50.8146267,Wednesday 27 Oct 04 H,2.0
160,Verboekhoven,Rue d'Anethanstraat,3,Schaerbeek,1030,4.37532898,50.87198623,Wednesday 27 Oct 04 H,1.0
159,Train World,Avenue Monplaisirlaan,477,Schaerbeek,1030,4.3785348,50.8774372,Wednesday 27 Oct 04 H,2.0
158,Terdelt,Avenue Docteur Dejaselaan,44,Schaerbeek,1030,4.39027995,50.86853895,Wednesday 27 Oct 04 H,2.0
157,Stephenson,Place Stephensonplein,17,Schaerbeek,1030,4.36957627,50.87106889,Wednesday 27 Oct 04 H,1.0
156,Riga,Square Rigasquare,30,Schaerbeek,1030,4.38559949,50.87403498,Wednesday 27 Oct 04 H,3.0
155,Reine/Koningin,Place dl Reine Koninginpl,9,Schaerbeek,1030,4.36905963,50.85943859,Wednesday 27 Oct 04 H,1.0
154,Progrès,Suzanne Tassier,92,Schaerbeek,1030,4.3615637,50.86292547,Wednesday 27 Oct 04 H,1.0
153,Plasky,Av Eugène Plaskylaan,7,Schaerbeek,1030,4.3954331,50.8480115,Wednesday 27 Oct 04 H,2.0
152,Patrie / Vaderland,Rue Chardons Distelsstr,2,Schaerbeek,1030,4.39244323,50.85648144,Wednesday 27 Oct 04 H,1.0
173,Vanderkindere,Av des Ormeaux Olmpjesln,4,Uccle,1180,4.34731246,50.81155433,Wednesday 27 Oct 04 H,4.0
151,Meiser,Place Meiserplein,15,Schaerbeek,1030,4.39804173,50.85543965,Wednesday 27 Oct 04 H,3.0
174,Vivier d'Oie,Av Prin(s)ce de Lignelaan,46,Uccle,1180,4.3712016,50.795678,Wednesday 27 Oct 04 H,1.0
176,Archiducs,Sq Archiducs Aartshertoog,7,Watermael-Boitsfort,1170,4.41604793,50.81013141,Wednesday 27 Oct 04 H,1.0
198,White Star,Rue David van Beverstraat,8,Woluwe-Saint-Pierre,1150,4.43968774,50.83398904,Wednesday 27 Oct 04 H,1.0
197,Tibet,Rond-point Tibet rotonde,1,Woluwe-Saint-Pierre,1150,4.45523748,50.82964585,Wednesday 27 Oct 04 H,1.0
195,Stockel / Stokkel,avenue d'Ophemlaan,1,Woluwe-Saint-Pierre,1150,4.46555614,50.84171135,Wednesday 27 Oct 04 H,2.0
194,Sainte-Alix,Parvis Sainte-Alixvoorpln,32,Woluwe-Saint-Pierre,1150,4.4617613,50.828322,Wednesday 27 Oct 04 H,2.0
193,Orée / Bosrand,Rue au Bois Bosstraat,528,Woluwe-Saint-Pierre,1150,4.45782575,50.82454985,Wednesday 27 Oct 04 H,1.0
192,Montgomery,Avenue deTervu(e)renlaan,195,Woluwe-Saint-Pierre,1150,4.40894812,50.83697716,Wednesday 27 Oct 04 H,6.0
191,Mimosas,Avenue des Mimosaslaan,128,Woluwe-Saint-Pierre,1150,4.41041661,50.82496365,Wednesday 27 Oct 04 H,1.0
190,Léopold / Leopold,Av de Tervu(e)renlaan,253,Woluwe-Saint-Pierre,1150,4.4144503,50.83561413,Wednesday 27 Oct 04 H,2.0
189,Franciscains,Chant d'Oiseau Vogelzang,2,Woluwe-Saint-Pierre,1150,4.41826111,50.82756461,Wednesday 27 Oct 04 H,1.0
188,Vandervelde,Av Emile Vanderveldelaan,119,Woluwe-Saint-Lambert,1200,4.44996309,50.84773867,Wednesday 27 Oct 04 H,2.0
187,Tomberg,Place du Tombergplein,4,Woluwe-Saint-Lambert,1200,4.42649513,50.84306123,Wednesday 27 Oct 04 H,1.0
186,The Horizon,Avenue Arianelaan,4,Woluwe-Saint-Lambert,1200,4.43202942,50.85743996,Wednesday 27 Oct 04 H,1.0
185,St-Lambert/Lambertus,Pl St-Lambert(us)plein,4,Woluwe-Saint-Lambert,1200,4.43531215,50.84109691,Wednesday 27 Oct 04 H,1.0
184,Roodebeek,Avenue Paul Hymanslaan,129,Woluwe-Saint-Lambert,1200,4.43404824,50.84744933,Wednesday 27 Oct 04 H,3.0
183,Georges Henri,Avenue Georges-Henrilaan,419,Woluwe-Saint-Lambert,1200,4.40621281,50.84232716,Wednesday 27 Oct 04 H,1.0
182,Wiener,Pl Andrée Payfaplein,10,Watermael-Boitsfort,1170,4.41813424,50.79883271,Wednesday 27 Oct 04 H,2.0
181,Relais/Pleister,Rue du Relais Pleisterstr,16,Watermael-Boitsfort,1170,4.39289066,50.81160823,Wednesday 27 Oct 04 H,1.0
180,Keym,Av Mart Pêcheur Ijsvogel,4,Watermael-Boitsfort,1170,4.4006601,50.81079579,Wednesday 27 Oct 04 H,2.0
179,Heiligenborre,Heiligenborre,120,Watermael-Boitsfort,1170,4.42165206,50.78963822,Wednesday 27 Oct 04 H,1.0
178,Dries,Rue Driesstraat,17,Watermael-Boitsfort,1170,4.39712881,50.80196283,Wednesday 27 Oct 04 H,1.0
177,Boitsfort Gare,Clos des Chênes Eikhove,2,Watermael-Boitsfort,1170,4.40715802,50.7952786,Wednesday 27 Oct 04 H,2.0
175,3 Tilleuls 3 Linden,Berensheide,6,Watermael-Boitsfort,1170,4.41358859,50.80343119,Wednesday 27 Oct 04 H,1.0
150,Liedts,Rue Brichautstraat,1,Schaerbeek,1030,4.36707098,50.86340252,Wednesday 27 Oct 04 H,1.0
149,Lambermont,Boulevard Lambermontlaan,374,Schaerbeek,1030,4.38624733,50.8634168,Wednesday 27 Oct 04 H,1.0
148,Josaphat,Sq Prévost-Delaunaysquare,115,Schaerbeek,1030,4.39020485,50.85920252,Wednesday 27 Oct 04 H,2.0
121,Belgrade / Belgrado,Rue de Belgrade(o)straat,120,Saint-Gilles,1060,4.3324363,50.8306361,Wednesday 27 Oct 04 H,2.0
120,Osseghem,Av Mahatma Gandhilaan,10,Molenbeek-Saint-Jean,1080,4.3253171,50.857855,Wednesday 27 Oct 04 H,1.0
119,Mennekens,Place Jef Mennekensplein,4,Molenbeek-Saint-Jean,1080,4.3153623,50.8553832,Wednesday 27 Oct 04 H,2.0
118,Machtens,Av du Scheutboschlaan,41,Molenbeek-Saint-Jean,1080,4.304783,50.8503162,Wednesday 27 Oct 04 H,2.0
117,Karreveld,Av Jean de la Hoeselaan,72,Molenbeek-Saint-Jean,1080,4.3134932,50.8592241,Wednesday 27 Oct 04 H,1.0
116,Jubilé/Jubelfeest,Rue Intendant/Opzichterst,157,Molenbeek-Saint-Jean,1080,4.3380672,50.8632979,Wednesday 27 Oct 04 H,1.0
115,Gare Ouest Westst,Rue Verheydenstraat,5,Molenbeek-Saint-Jean,1080,4.32060152,50.84832317,Wednesday 27 Oct 04 H,2.0
114,Comte / Graaf,Rue Facteur Briefdragerst,15,Molenbeek-Saint-Jean,1080,4.33854818,50.85595168,Wednesday 27 Oct 04 H,1.0
113,Brunfaut,Rue Fernand Brunfautstr,18,Molenbeek-Saint-Jean,1080,4.3385789,50.8523821,Wednesday 27 Oct 04 H,0.0
112,Beekkant,Rue Dubois Thornstraat,,Molenbeek-Saint-Jean,1080,4.32298305,50.85419483,Wednesday 27 Oct 04 H,1.0
111,Simonis,Av de Liberté Vrijheidsln,7,Koekelberg,1081,4.32859451,50.86333008,Wednesday 27 Oct 04 H,4.0
110,Noville,Square de Novillesquare,6,Koekelberg,1081,4.33437688,50.85926873,Wednesday 27 Oct 04 H,1.0
109,Bastogne/Bastenaken,Pl Bastogne Bastenakenpl,26,Koekelberg,1081,4.31721926,50.86257502,Wednesday 27 Oct 04 H,1.0
108,UZ,Av du Laerbeek Laarbeekln,101,Jette,1090,4.30907754,50.88577729,Wednesday 27 Oct 04 H,1.0
107,Pattijn,Av Joseph De Heynlaan,60,Jette,1090,4.32503078,50.8910376,Wednesday 27 Oct 04 H,1.0
106,Mercure,Av Henri Liebrechtlaan,78,Jette,1090,4.31771038,50.89048133,Wednesday 27 Oct 04 H,1.0
105,Masoin,Av Ernest Masoinlaan,2,Jette,1090,4.33248787,50.88548183,Wednesday 27 Oct 04 H,3.0
104,Lourdes,Av NDLourdes OLVLourdesln,8,Jette,1090,4.33506742,50.87337651,Wednesday 27 Oct 04 H,1.0
103,Gare de Jette,Rue Dupréstraat,31,Jette,1090,4.32867097,50.88112329,Wednesday 27 Oct 04 H,1.0
102,Esseghem,R Bravoure Dapperheid,1,Jette,1090,4.33619207,50.87892348,Wednesday 27 Oct 04 H,1.0
101,Commune/Gemeente,Chaussée de Wemmel(se)stg,100,Jette,1090,4.32484585,50.87572231,Wednesday 27 Oct 04 H,2.0
122,Bethléem,Place de Bethléemplein,120,Saint-Gilles,1060,4.33805249,50.83020463,Wednesday 27 Oct 04 H,1.0
123,Ducpétiaux,Pl Antoine Delporteplein,2,Saint-Gilles,1060,4.34698429,50.82265054,Wednesday 27 Oct 04 H,1.0
124,Dumont,Pl Hermann Dumontplein,4,Saint-Gilles,1060,4.35218185,50.82851032,Wednesday 27 Oct 04 H,1.0
125,Fonsny,Rue de Suède Zwedenstraat,2,Saint-Gilles,1060,4.33677028,50.83462126,Wednesday 27 Oct 04 H,1.0
147,Jardins/Tuinen,Av Jardins Bloemtuinenln,5,Schaerbeek,1030,4.3976105,50.8585079,Wednesday 27 Oct 04 H,1.0
146,Houffalize,Rue de Jerusalemstraat,85,Schaerbeek,1030,4.378435,50.865049,Wednesday 27 Oct 04 H,1.0
145,Helmet,Rue Foyer Schaerbeekoisst,14,Schaerbeek,1030,4.38562077,50.87192157,Wednesday 27 Oct 04 H,1.0
144,Guffens,Rue Godefroid Guffenssstr,24,Schaerbeek,1030,4.39405992,50.86522619,Wednesday 27 Oct 04 H,1.0
143,Elisabeth,Pl Princes(se)Elisabethpl,7,Schaerbeek,1030,4.380573,50.878416,Wednesday 27 Oct 04 H,1.0
142,Diamant,Av du Diamantlaan,195,Schaerbeek,1030,4.40210581,50.8493003,Wednesday 27 Oct 04 H,3.0
141,Deschanel,Av Paul Deschanellaan,130,Schaerbeek,1030,4.37855496,50.85836184,Wednesday 27 Oct 04 H,3.0
140,Dailly,Place Daillyplein,4,Schaerbeek,1030,4.38753605,50.85167784,Wednesday 27 Oct 04 H,4.0
139,Colonel Bourg,Rue Colonel Bourgstraat,3,Schaerbeek,1030,4.40298882,50.85056416,Wednesday 27 Oct 04 H,2.0
138,Colignon,Place Colignonplein,2,Schaerbeek,1030,4.37351346,50.86693251,Wednesday 27 Oct 04 H,4.0
99,Astrid,Rue Vanderborght,201,Jette,1090,4.32287907,50.87109306,Wednesday 27 Oct 04 H,4.0
137,Bienfaiteurs,Rue Eugène Smitsstraat,7,Schaerbeek,1030,4.38300116,50.85819231,Wednesday 27 Oct 04 H,1.0
135,Rogier,Rue Progrès Vooruitgangst,42,Saint-Josse-ten-Noode,1210,4.358935,50.856475,Wednesday 27 Oct 04 H,4.0
134,Madou,Av Astronomie Sterrenkund,21-23,Saint-Josse-ten-Noode,1210,4.3695588,50.8516145,Wednesday 27 Oct 04 H,2.0
133,Van Meenen,Av Adolphe Demeurlaan,23,Saint-Gilles,1060,4.3458141,50.8255907,Wednesday 27 Oct 04 H,2.0
132,Porte de Hal,Rue César Depaepestraat,9,Saint-Gilles,1060,4.3422005,50.8333407,Wednesday 27 Oct 04 H,3.0
131,Parvis / Voorplein,Rue de Rome,34,Saint-Gilles,1060,4.34647738,50.82958815,Wednesday 27 Oct 04 H,2.0
130,Monténégro,Rue du Monténegrostraat,44,Saint-Gilles,1060,4.33726613,50.82777866,Wednesday 27 Oct 04 H,1.0
129,Loix,Place Loixplein,6,Saint-Gilles,1060,4.3537149,50.8316513,Wednesday 27 Oct 04 H,2.0
128,Kemmel,Av Mont Kemmelberglaan,35,Saint-Gilles,1060,4.3411702,50.8237681,Wednesday 27 Oct 04 H,1.0
127,Janson,RueTasson-Snelstraat,9,Saint-Gilles,1060,4.35639024,50.82715833,Wednesday 27 Oct 04 H,3.0
126,Horta,Rue du Lycée Lyceumstraat,31,Saint-Gilles,1060,4.34624167,50.8264989,Wednesday 27 Oct 04 H,2.0
136,Bichon,Rue Arthur Rolandstraat,9,Schaerbeek,1030,4.39411693,50.86416109,Wednesday 27 Oct 04 H,1.0
196,Thielemans,Av Charles Thielemanslaan,93,Woluwe-Saint-Pierre,1150,4.42722962,50.8365287,Wednesday 27 Oct 04 H,3.0
195,Stockel / Stokkel,avenue d'Ophemlaan,1,Woluwe-Saint-Pierre,1150,4.46555614,50.84171135,Wednesday 27 Oct 05 H,2.0
196,Thielemans,Av Charles Thielemanslaan,93,Woluwe-Saint-Pierre,1150,4.42722962,50.8365287,Wednesday 27 Oct 05 H,3.0
125,Fonsny,Rue de Suède Zwedenstraat,2,Saint-Gilles,1060,4.33677028,50.83462126,Wednesday 27 Oct 05 H,1.0
126,Horta,Rue du Lycée Lyceumstraat,31,Saint-Gilles,1060,4.34624167,50.8264989,Wednesday 27 Oct 05 H,2.0
127,Janson,RueTasson-Snelstraat,9,Saint-Gilles,1060,4.35639024,50.82715833,Wednesday 27 Oct 05 H,3.0
128,Kemmel,Av Mont Kemmelberglaan,35,Saint-Gilles,1060,4.3411702,50.8237681,Wednesday 27 Oct 05 H,1.0
129,Loix,Place Loixplein,6,Saint-Gilles,1060,4.3537149,50.8316513,Wednesday 27 Oct 05 H,2.0
130,Monténégro,Rue du Monténegrostraat,44,Saint-Gilles,1060,4.33726613,50.82777866,Wednesday 27 Oct 05 H,1.0
131,Parvis / Voorplein,Rue de Rome,34,Saint-Gilles,1060,4.34647738,50.82958815,Wednesday 27 Oct 05 H,2.0
132,Porte de Hal,Rue César Depaepestraat,9,Saint-Gilles,1060,4.3422005,50.8333407,Wednesday 27 Oct 05 H,3.0
133,Van Meenen,Av Adolphe Demeurlaan,23,Saint-Gilles,1060,4.3458141,50.8255907,Wednesday 27 Oct 05 H,2.0
124,Dumont,Pl Hermann Dumontplein,4,Saint-Gilles,1060,4.35218185,50.82851032,Wednesday 27 Oct 05 H,1.0
134,Madou,Av Astronomie Sterrenkund,21-23,Saint-Josse-ten-Noode,1210,4.3695588,50.8516145,Wednesday 27 Oct 05 H,2.0
136,Bichon,Rue Arthur Rolandstraat,9,Schaerbeek,1030,4.39411693,50.86416109,Wednesday 27 Oct 05 H,1.0
137,Bienfaiteurs,Rue Eugène Smitsstraat,7,Schaerbeek,1030,4.38300116,50.85819231,Wednesday 27 Oct 05 H,1.0
138,Colignon,Place Colignonplein,2,Schaerbeek,1030,4.37351346,50.86693251,Wednesday 27 Oct 05 H,4.0
139,Colonel Bourg,Rue Colonel Bourgstraat,3,Schaerbeek,1030,4.40298882,50.85056416,Wednesday 27 Oct 05 H,2.0
140,Dailly,Place Daillyplein,4,Schaerbeek,1030,4.38753605,50.85167784,Wednesday 27 Oct 05 H,4.0
141,Deschanel,Av Paul Deschanellaan,130,Schaerbeek,1030,4.37855496,50.85836184,Wednesday 27 Oct 05 H,3.0
142,Diamant,Av du Diamantlaan,195,Schaerbeek,1030,4.40210581,50.8493003,Wednesday 27 Oct 05 H,3.0
143,Elisabeth,Pl Princes(se)Elisabethpl,7,Schaerbeek,1030,4.380573,50.878416,Wednesday 27 Oct 05 H,1.0
144,Guffens,Rue Godefroid Guffenssstr,24,Schaerbeek,1030,4.39405992,50.86522619,Wednesday 27 Oct 05 H,1.0
135,Rogier,Rue Progrès Vooruitgangst,42,Saint-Josse-ten-Noode,1210,4.358935,50.856475,Wednesday 27 Oct 05 H,4.0
123,Ducpétiaux,Pl Antoine Delporteplein,2,Saint-Gilles,1060,4.34698429,50.82265054,Wednesday 27 Oct 05 H,1.0
122,Bethléem,Place de Bethléemplein,120,Saint-Gilles,1060,4.33805249,50.83020463,Wednesday 27 Oct 05 H,1.0
121,Belgrade / Belgrado,Rue de Belgrade(o)straat,120,Saint-Gilles,1060,4.3324363,50.8306361,Wednesday 27 Oct 05 H,2.0
100,Belgica,Pl Philippe Werrieplein,7-8,Jette,1090,4.33553338,50.86805313,Wednesday 27 Oct 05 H,4.0
101,Commune/Gemeente,Chaussée de Wemmel(se)stg,100,Jette,1090,4.32484585,50.87572231,Wednesday 27 Oct 05 H,2.0
102,Esseghem,R Bravoure Dapperheid,1,Jette,1090,4.33619207,50.87892348,Wednesday 27 Oct 05 H,1.0
103,Gare de Jette,Rue Dupréstraat,31,Jette,1090,4.32867097,50.88112329,Wednesday 27 Oct 05 H,1.0
104,Lourdes,Av NDLourdes OLVLourdesln,8,Jette,1090,4.33506742,50.87337651,Wednesday 27 Oct 05 H,1.0
105,Masoin,Av Ernest Masoinlaan,2,Jette,1090,4.33248787,50.88548183,Wednesday 27 Oct 05 H,3.0
106,Mercure,Av Henri Liebrechtlaan,78,Jette,1090,4.31771038,50.89048133,Wednesday 27 Oct 05 H,1.0
107,Pattijn,Av Joseph De Heynlaan,60,Jette,1090,4.32503078,50.8910376,Wednesday 27 Oct 05 H,1.0
108,UZ,Av du Laerbeek Laarbeekln,101,Jette,1090,4.30907754,50.88577729,Wednesday 27 Oct 05 H,1.0
109,Bastogne/Bastenaken,Pl Bastogne Bastenakenpl,26,Koekelberg,1081,4.31721926,50.86257502,Wednesday 27 Oct 05 H,1.0
110,Noville,Square de Novillesquare,6,Koekelberg,1081,4.33437688,50.85926873,Wednesday 27 Oct 05 H,1.0
111,Simonis,Av de Liberté Vrijheidsln,7,Koekelberg,1081,4.32859451,50.86333008,Wednesday 27 Oct 05 H,4.0
112,Beekkant,Rue Dubois Thornstraat,,Molenbeek-Saint-Jean,1080,4.32298305,50.85419483,Wednesday 27 Oct 05 H,1.0
113,Brunfaut,Rue Fernand Brunfautstr,18,Molenbeek-Saint-Jean,1080,4.3385789,50.8523821,Wednesday 27 Oct 05 H,0.0
114,Comte / Graaf,Rue Facteur Briefdragerst,15,Molenbeek-Saint-Jean,1080,4.33854818,50.85595168,Wednesday 27 Oct 05 H,1.0
115,Gare Ouest Westst,Rue Verheydenstraat,5,Molenbeek-Saint-Jean,1080,4.32060152,50.84832317,Wednesday 27 Oct 05 H,2.0
116,Jubilé/Jubelfeest,Rue Intendant/Opzichterst,157,Molenbeek-Saint-Jean,1080,4.3380672,50.8632979,Wednesday 27 Oct 05 H,1.0
117,Karreveld,Av Jean de la Hoeselaan,72,Molenbeek-Saint-Jean,1080,4.3134932,50.8592241,Wednesday 27 Oct 05 H,1.0
118,Machtens,Av du Scheutboschlaan,41,Molenbeek-Saint-Jean,1080,4.304783,50.8503162,Wednesday 27 Oct 05 H,2.0
119,Mennekens,Place Jef Mennekensplein,4,Molenbeek-Saint-Jean,1080,4.3153623,50.8553832,Wednesday 27 Oct 05 H,2.0
120,Osseghem,Av Mahatma Gandhilaan,10,Molenbeek-Saint-Jean,1080,4.3253171,50.857855,Wednesday 27 Oct 05 H,1.0
145,Helmet,Rue Foyer Schaerbeekoisst,14,Schaerbeek,1030,4.38562077,50.87192157,Wednesday 27 Oct 05 H,1.0
146,Houffalize,Rue de Jerusalemstraat,85,Schaerbeek,1030,4.378435,50.865049,Wednesday 27 Oct 05 H,1.0
147,Jardins/Tuinen,Av Jardins Bloemtuinenln,5,Schaerbeek,1030,4.3976105,50.8585079,Wednesday 27 Oct 05 H,1.0
148,Josaphat,Sq Prévost-Delaunaysquare,115,Schaerbeek,1030,4.39020485,50.85920252,Wednesday 27 Oct 05 H,2.0
174,Vivier d'Oie,Av Prin(s)ce de Lignelaan,46,Uccle,1180,4.3712016,50.795678,Wednesday 27 Oct 05 H,1.0
175,3 Tilleuls 3 Linden,Berensheide,6,Watermael-Boitsfort,1170,4.41358859,50.80343119,Wednesday 27 Oct 05 H,1.0
176,Archiducs,Sq Archiducs Aartshertoog,7,Watermael-Boitsfort,1170,4.41604793,50.81013141,Wednesday 27 Oct 05 H,1.0
177,Boitsfort Gare,Clos des Chênes Eikhove,2,Watermael-Boitsfort,1170,4.40715802,50.7952786,Wednesday 27 Oct 05 H,2.0
178,Dries,Rue Driesstraat,17,Watermael-Boitsfort,1170,4.39712881,50.80196283,Wednesday 27 Oct 05 H,1.0
179,Heiligenborre,Heiligenborre,120,Watermael-Boitsfort,1170,4.42165206,50.78963822,Wednesday 27 Oct 05 H,1.0
180,Keym,Av Mart Pêcheur Ijsvogel,4,Watermael-Boitsfort,1170,4.4006601,50.81079579,Wednesday 27 Oct 05 H,2.0
181,Relais/Pleister,Rue du Relais Pleisterstr,16,Watermael-Boitsfort,1170,4.39289066,50.81160823,Wednesday 27 Oct 05 H,1.0
182,Wiener,Pl Andrée Payfaplein,10,Watermael-Boitsfort,1170,4.41813424,50.79883271,Wednesday 27 Oct 05 H,2.0
183,Georges Henri,Avenue Georges-Henrilaan,419,Woluwe-Saint-Lambert,1200,4.40621281,50.84232716,Wednesday 27 Oct 05 H,1.0
184,Roodebeek,Avenue Paul Hymanslaan,129,Woluwe-Saint-Lambert,1200,4.43404824,50.84744933,Wednesday 27 Oct 05 H,3.0
185,St-Lambert/Lambertus,Pl St-Lambert(us)plein,4,Woluwe-Saint-Lambert,1200,4.43531215,50.84109691,Wednesday 27 Oct 05 H,1.0
186,The Horizon,Avenue Arianelaan,4,Woluwe-Saint-Lambert,1200,4.43202942,50.85743996,Wednesday 27 Oct 05 H,1.0
187,Tomberg,Place du Tombergplein,4,Woluwe-Saint-Lambert,1200,4.42649513,50.84306123,Wednesday 27 Oct 05 H,1.0
188,Vandervelde,Av Emile Vanderveldelaan,119,Woluwe-Saint-Lambert,1200,4.44996309,50.84773867,Wednesday 27 Oct 05 H,2.0
189,Franciscains,Chant d'Oiseau Vogelzang,2,Woluwe-Saint-Pierre,1150,4.41826111,50.82756461,Wednesday 27 Oct 05 H,1.0
190,Léopold / Leopold,Av de Tervu(e)renlaan,253,Woluwe-Saint-Pierre,1150,4.4144503,50.83561413,Wednesday 27 Oct 05 H,2.0
191,Mimosas,Avenue des Mimosaslaan,128,Woluwe-Saint-Pierre,1150,4.41041661,50.82496365,Wednesday 27 Oct 05 H,1.0
192,Montgomery,Avenue deTervu(e)renlaan,195,Woluwe-Saint-Pierre,1150,4.40894812,50.83697716,Wednesday 27 Oct 05 H,6.0
193,Orée / Bosrand,Rue au Bois Bosstraat,528,Woluwe-Saint-Pierre,1150,4.45782575,50.82454985,Wednesday 27 Oct 05 H,1.0
194,Sainte-Alix,Parvis Sainte-Alixvoorpln,32,Woluwe-Saint-Pierre,1150,4.4617613,50.828322,Wednesday 27 Oct 05 H,2.0
173,Vanderkindere,Av des Ormeaux Olmpjesln,4,Uccle,1180,4.34731246,50.81155433,Wednesday 27 Oct 05 H,4.0
99,Astrid,Rue Vanderborght,201,Jette,1090,4.32287907,50.87109306,Wednesday 27 Oct 05 H,4.0
172,Vander Elst,Pl Jean Vander Elstplein,2,Uccle,1180,4.33439344,50.8034023,Wednesday 27 Oct 05 H,2.0
170,Marlow,Sq Georges Marlowsquare,4 - 5,Uccle,1180,4.34077246,50.80169079,Wednesday 27 Oct 05 H,3.0
149,Lambermont,Boulevard Lambermontlaan,374,Schaerbeek,1030,4.38624733,50.8634168,Wednesday 27 Oct 05 H,1.0
150,Liedts,Rue Brichautstraat,1,Schaerbeek,1030,4.36707098,50.86340252,Wednesday 27 Oct 05 H,1.0
151,Meiser,Place Meiserplein,15,Schaerbeek,1030,4.39804173,50.85543965,Wednesday 27 Oct 05 H,3.0
152,Patrie / Vaderland,Rue Chardons Distelsstr,2,Schaerbeek,1030,4.39244323,50.85648144,Wednesday 27 Oct 05 H,1.0
153,Plasky,Av Eugène Plaskylaan,7,Schaerbeek,1030,4.3954331,50.8480115,Wednesday 27 Oct 05 H,2.0
154,Progrès,Suzanne Tassier,92,Schaerbeek,1030,4.3615637,50.86292547,Wednesday 27 Oct 05 H,1.0
155,Reine/Koningin,Place dl Reine Koninginpl,9,Schaerbeek,1030,4.36905963,50.85943859,Wednesday 27 Oct 05 H,1.0
156,Riga,Square Rigasquare,30,Schaerbeek,1030,4.38559949,50.87403498,Wednesday 27 Oct 05 H,3.0
157,Stephenson,Place Stephensonplein,17,Schaerbeek,1030,4.36957627,50.87106889,Wednesday 27 Oct 05 H,1.0
158,Terdelt,Avenue Docteur Dejaselaan,44,Schaerbeek,1030,4.39027995,50.86853895,Wednesday 27 Oct 05 H,2.0
159,Train World,Avenue Monplaisirlaan,477,Schaerbeek,1030,4.3785348,50.8774372,Wednesday 27 Oct 05 H,2.0
160,Verboekhoven,Rue d'Anethanstraat,3,Schaerbeek,1030,4.37532898,50.87198623,Wednesday 27 Oct 05 H,1.0
161,Bascule,Rue Vanderkinderestraat,566,Uccle,1180,4.3673372,50.8146267,Wednesday 27 Oct 05 H,2.0
162,Calevoet/Kalevoet,Rue Egide Van Ophemstraat,20,Uccle,1180,4.3318209,50.7918003,Wednesday 27 Oct 05 H,3.0
163,Cavell,Rue Marie Depagestraat,27,Uccle,1180,4.3566854,50.8128004,Wednesday 27 Oct 05 H,2.0
164,Coghen,Av 7Bonniers 7bunderslaan,14,Uccle,1180,4.33807075,50.81345323,Wednesday 27 Oct 05 H,1.0
165,Danco,Place Emile Dancoplein,13,Uccle,1180,4.33740556,50.80029167,Wednesday 27 Oct 05 H,1.0
166,De Fré,Av Observatoire Sterrenln,1-3,Uccle,1180,4.3715387,50.8049826,Wednesday 27 Oct 05 H,1.0
167,Dieweg,Dieweg,123,Uccle,1180,4.3484316,50.7961937,Wednesday 27 Oct 05 H,3.0
168,Fort-Jaco,Vieille Rue du Moulin,364,Uccle,1180,4.37421425,50.78985698,Wednesday 27 Oct 05 H,1.0
